# x	y	u	v	flags	mask
7.1902e+00	6.6308e-01	-1.1009e-01	-8.7899e-01	0.0000e+00	0.0000e+00
7.3353e+00	6.6308e-01	-6.4400e-02	-1.3314e+00	0.0000e+00	0.0000e+00
7.4803e+00	6.6308e-01	-2.5797e-01	-5.9881e-01	0.0000e+00	0.0000e+00
7.6254e+00	6.6308e-01	-1.9696e-01	-5.6756e-01	0.0000e+00	0.0000e+00
7.7704e+00	6.6308e-01	-4.7690e-02	-1.2140e+00	0.0000e+00	0.0000e+00
7.9155e+00	6.6308e-01	-2.0320e-01	-1.2835e+00	0.0000e+00	0.0000e+00
8.0605e+00	6.6308e-01	-4.5072e-01	-1.0369e+00	0.0000e+00	0.0000e+00
8.2056e+00	6.6308e-01	-1.5688e-01	-1.4662e+00	1.0000e+00	0.0000e+00
8.3506e+00	6.6308e-01	-2.3339e-01	-1.3465e+00	0.0000e+00	0.0000e+00
8.4956e+00	6.6308e-01	-1.2844e-01	-1.3833e+00	0.0000e+00	0.0000e+00
8.6407e+00	6.6308e-01	-3.3242e-01	-1.4216e+00	0.0000e+00	0.0000e+00
8.7857e+00	6.6308e-01	-4.1010e-01	-1.4446e+00	0.0000e+00	0.0000e+00
8.9308e+00	6.6308e-01	-4.5193e-01	-1.5334e+00	0.0000e+00	0.0000e+00
9.0758e+00	6.6308e-01	-4.8366e-01	-1.5196e+00	0.0000e+00	0.0000e+00
9.2209e+00	6.6308e-01	-6.2077e-01	-1.5322e+00	0.0000e+00	0.0000e+00
9.3659e+00	6.6308e-01	-5.3764e-01	-1.5680e+00	0.0000e+00	0.0000e+00
9.5110e+00	6.6308e-01	-5.9960e-01	-1.3028e+00	0.0000e+00	0.0000e+00
9.6560e+00	6.6308e-01	-4.8557e-01	-1.4363e+00	0.0000e+00	0.0000e+00
9.8011e+00	6.6308e-01	-4.8117e-01	-1.5264e+00	0.0000e+00	0.0000e+00
9.9461e+00	6.6308e-01	-4.6415e-01	-1.6383e+00	0.0000e+00	0.0000e+00
1.0091e+01	6.6308e-01	-5.5281e-01	-1.6395e+00	0.0000e+00	0.0000e+00
1.0236e+01	6.6308e-01	-5.5959e-01	-1.7658e+00	0.0000e+00	0.0000e+00
1.0381e+01	6.6308e-01	-4.6402e-01	-1.8286e+00	0.0000e+00	0.0000e+00
1.0526e+01	6.6308e-01	-5.4580e-01	-1.8617e+00	0.0000e+00	0.0000e+00
1.0671e+01	6.6308e-01	-4.3688e-01	-1.4347e+00	0.0000e+00	0.0000e+00
1.0816e+01	6.6308e-01	-3.0215e-01	-8.1119e-01	1.0000e+00	0.0000e+00
1.0961e+01	6.6308e-01	1.5440e+00	1.4568e+00	0.0000e+00	0.0000e+00
1.1107e+01	6.6308e-01	-3.6917e-01	-1.3205e-02	0.0000e+00	0.0000e+00
1.1252e+01	6.6308e-01	-3.4609e-01	-1.4189e-04	0.0000e+00	0.0000e+00
1.1397e+01	6.6308e-01	-2.9806e-01	8.9373e-03	0.0000e+00	0.0000e+00
1.1542e+01	6.6308e-01	-3.7812e-01	9.6675e-02	0.0000e+00	0.0000e+00
1.1687e+01	6.6308e-01	-4.9024e-01	-1.4510e-02	1.0000e+00	0.0000e+00
1.1832e+01	6.6308e-01	-4.4939e-01	9.4158e-02	0.0000e+00	0.0000e+00
1.1977e+01	6.6308e-01	3.9512e-02	1.8734e-02	0.0000e+00	0.0000e+00
1.2122e+01	6.6308e-01	4.5648e-02	-1.2850e-02	0.0000e+00	0.0000e+00
1.2267e+01	6.6308e-01	6.4963e-02	-6.4799e-02	0.0000e+00	0.0000e+00
1.2412e+01	6.6308e-01	-4.3663e+00	-1.6729e+00	0.0000e+00	0.0000e+00
1.2557e+01	6.6308e-01	-1.4245e-01	-1.9376e-01	0.0000e+00	0.0000e+00
1.2702e+01	6.6308e-01	-3.7091e-02	-5.5416e-01	1.0000e+00	0.0000e+00
1.2847e+01	6.6308e-01	2.8389e-03	-6.1692e-01	1.0000e+00	0.0000e+00
1.2992e+01	6.6308e-01	1.4774e-01	-6.2218e-01	1.0000e+00	0.0000e+00
1.3137e+01	6.6308e-01	5.9338e-01	-8.8801e-01	0.0000e+00	0.0000e+00
1.3282e+01	6.6308e-01	-1.1094e-02	-1.1030e-01	0.0000e+00	0.0000e+00
1.3427e+01	6.6308e-01	-8.7574e-02	-1.0305e-01	0.0000e+00	0.0000e+00
1.3572e+01	6.6308e-01	6.5931e+00	2.1479e+00	0.0000e+00	0.0000e+00
1.3717e+01	6.6308e-01	8.0573e+00	-5.7600e+00	0.0000e+00	0.0000e+00
1.3862e+01	6.6308e-01	8.9806e-01	-1.4632e+00	0.0000e+00	0.0000e+00
1.4007e+01	6.6308e-01	9.5541e-01	-9.1065e-01	1.0000e+00	0.0000e+00
1.4153e+01	6.6308e-01	7.4221e-01	-8.4782e-01	1.0000e+00	0.0000e+00
1.4298e+01	6.6308e-01	-4.3754e-01	6.2842e-01	0.0000e+00	0.0000e+00
1.4443e+01	6.6308e-01	-5.5537e-02	5.9828e-02	0.0000e+00	0.0000e+00
1.4588e+01	6.6308e-01	-9.2089e-02	-1.6729e-01	0.0000e+00	0.0000e+00
1.4733e+01	6.6308e-01	-1.5443e-02	-1.4528e-01	0.0000e+00	0.0000e+00
1.4878e+01	6.6308e-01	1.3803e-01	-1.1629e-01	0.0000e+00	0.0000e+00
1.5023e+01	6.6308e-01	-1.0656e-01	-1.9206e-01	0.0000e+00	0.0000e+00
1.5168e+01	6.6308e-01	-9.5774e-02	3.1678e-01	0.0000e+00	0.0000e+00
1.5313e+01	6.6308e-01	-1.7845e-01	4.2794e-01	0.0000e+00	0.0000e+00
1.5458e+01	6.6308e-01	-2.0245e-01	2.1562e-01	0.0000e+00	0.0000e+00
1.5603e+01	6.6308e-01	-4.1798e-01	4.0154e-01	0.0000e+00	0.0000e+00
1.5748e+01	6.6308e-01	-1.3782e-01	1.7174e-02	0.0000e+00	0.0000e+00
1.5893e+01	6.6308e-01	2.4932e-02	1.5000e-02	0.0000e+00	0.0000e+00
1.6038e+01	6.6308e-01	-5.8059e-01	2.0924e-01	0.0000e+00	0.0000e+00
1.6183e+01	6.6308e-01	-4.7123e-01	4.1461e-01	0.0000e+00	0.0000e+00
1.6328e+01	6.6308e-01	-1.4885e-01	1.1729e-01	0.0000e+00	0.0000e+00
1.6473e+01	6.6308e-01	-3.9778e-01	3.3923e-01	0.0000e+00	0.0000e+00
1.6618e+01	6.6308e-01	-3.0508e-01	2.9236e-01	1.0000e+00	0.0000e+00
1.6763e+01	6.6308e-01	-1.5171e-01	4.8054e-02	0.0000e+00	0.0000e+00
1.6908e+01	6.6308e-01	-2.0318e-01	2.4537e-01	0.0000e+00	0.0000e+00
1.7053e+01	6.6308e-01	-1.0528e-01	2.5390e-01	0.0000e+00	0.0000e+00
1.7199e+01	6.6308e-01	-1.6992e-01	2.4873e-01	0.0000e+00	0.0000e+00
1.7344e+01	6.6308e-01	-3.4378e-01	1.9317e-01	0.0000e+00	0.0000e+00
1.7489e+01	6.6308e-01	-4.4757e-01	2.1376e-01	0.0000e+00	0.0000e+00
1.7634e+01	6.6308e-01	-6.7226e-02	1.3761e-01	0.0000e+00	0.0000e+00
1.7779e+01	6.6308e-01	-1.5188e-01	2.2158e-01	0.0000e+00	0.0000e+00
1.7924e+01	6.6308e-01	-1.4407e-01	-6.5552e-02	0.0000e+00	0.0000e+00
1.8069e+01	6.6308e-01	-3.7324e-01	-1.1245e-01	0.0000e+00	0.0000e+00
1.8214e+01	6.6308e-01	-2.3327e-01	1.4490e-01	1.0000e+00	0.0000e+00
1.8359e+01	6.6308e-01	-4.0260e-01	3.2649e-02	0.0000e+00	0.0000e+00
1.8504e+01	6.6308e-01	-5.0717e-01	6.4079e-02	0.0000e+00	0.0000e+00
1.8649e+01	6.6308e-01	-5.0071e-01	1.5827e-02	0.0000e+00	0.0000e+00
1.8794e+01	6.6308e-01	-2.4211e-01	1.1341e-01	1.0000e+00	0.0000e+00
1.8939e+01	6.6308e-01	-1.3142e-01	9.2983e-02	0.0000e+00	0.0000e+00
1.9084e+01	6.6308e-01	-2.1109e-01	7.8959e-02	0.0000e+00	0.0000e+00
1.9229e+01	6.6308e-01	-9.7977e-02	1.6861e-01	0.0000e+00	0.0000e+00
1.9374e+01	6.6308e-01	-1.7080e-01	1.7053e-01	0.0000e+00	0.0000e+00
1.9519e+01	6.6308e-01	-2.5103e-01	1.3246e-01	0.0000e+00	0.0000e+00
1.9664e+01	6.6308e-01	-3.8373e-01	2.6132e-01	0.0000e+00	0.0000e+00
2.2793e-01	5.1803e-01	-8.0933e-01	1.1660e-01	1.0000e+00	0.0000e+00
3.7298e-01	5.1803e-01	-5.0146e-01	-1.0368e-01	0.0000e+00	0.0000e+00
5.1803e-01	5.1803e-01	-4.7769e-01	-2.2973e-02	0.0000e+00	0.0000e+00
6.6308e-01	5.1803e-01	-4.6377e-01	5.0297e-02	0.0000e+00	0.0000e+00
8.0812e-01	5.1803e-01	-5.0592e-01	3.5667e-02	0.0000e+00	0.0000e+00
9.5317e-01	5.1803e-01	-4.8257e-01	-4.5027e-02	0.0000e+00	0.0000e+00
1.0982e+00	5.1803e-01	-4.8143e-01	4.2102e-01	1.0000e+00	0.0000e+00
1.2433e+00	5.1803e-01	-3.9721e-01	1.0915e-01	0.0000e+00	0.0000e+00
1.3883e+00	5.1803e-01	-3.9003e-01	1.2685e-01	0.0000e+00	0.0000e+00
1.5334e+00	5.1803e-01	-4.5021e-01	7.9465e-02	0.0000e+00	0.0000e+00
1.6784e+00	5.1803e-01	4.1179e-02	5.7503e-01	0.0000e+00	0.0000e+00
1.8235e+00	5.1803e-01	-3.1530e+00	1.3572e+00	0.0000e+00	0.0000e+00
1.9685e+00	5.1803e-01	1.6060e+00	4.4117e+00	0.0000e+00	0.0000e+00
2.1136e+00	5.1803e-01	-4.0262e-01	8.2289e-03	0.0000e+00	0.0000e+00
2.2586e+00	5.1803e-01	-4.5190e-01	3.1493e-02	0.0000e+00	0.0000e+00
2.4036e+00	5.1803e-01	-5.1296e-01	3.0251e-02	0.0000e+00	0.0000e+00
2.5487e+00	5.1803e-01	-1.0265e+00	7.3021e+00	0.0000e+00	0.0000e+00
2.6937e+00	5.1803e-01	-3.8923e-01	5.2479e-01	1.0000e+00	0.0000e+00
2.8388e+00	5.1803e-01	-4.8470e-01	7.5760e-01	1.0000e+00	0.0000e+00
2.9838e+00	5.1803e-01	-5.1535e-01	9.7040e-01	1.0000e+00	0.0000e+00
3.1289e+00	5.1803e-01	-5.7023e-01	7.9319e-01	1.0000e+00	0.0000e+00
3.2739e+00	5.1803e-01	-5.0679e+00	6.3231e+00	0.0000e+00	0.0000e+00
3.4190e+00	5.1803e-01	-7.7768e-01	4.9645e-01	1.0000e+00	0.0000e+00
3.5640e+00	5.1803e-01	-8.9943e-01	1.8383e-01	1.0000e+00	0.0000e+00
3.7091e+00	5.1803e-01	-1.1124e+00	3.1932e-01	1.0000e+00	0.0000e+00
3.8541e+00	5.1803e-01	1.4342e+00	-6.1094e+00	0.0000e+00	0.0000e+00
3.9992e+00	5.1803e-01	-2.2252e-01	-4.8452e-02	0.0000e+00	0.0000e+00
4.1442e+00	5.1803e-01	-2.4276e-01	-4.4223e-02	0.0000e+00	0.0000e+00
4.2893e+00	5.1803e-01	-9.0035e-01	-3.2716e-01	1.0000e+00	0.0000e+00
4.4343e+00	5.1803e-01	-4.2537e-01	5.7057e-02	0.0000e+00	0.0000e+00
4.5794e+00	5.1803e-01	-6.5410e-01	1.8456e-01	1.0000e+00	0.0000e+00
4.7244e+00	5.1803e-01	-4.6042e-01	-9.6821e-02	0.0000e+00	0.0000e+00
4.8695e+00	5.1803e-01	-4.3917e-01	-1.8752e-02	0.0000e+00	0.0000e+00
5.0145e+00	5.1803e-01	-5.2752e-01	-2.9519e-02	0.0000e+00	0.0000e+00
5.1596e+00	5.1803e-01	-3.7141e-01	-1.3600e-02	1.0000e+00	0.0000e+00
5.3046e+00	5.1803e-01	-3.7564e-01	3.1574e-02	0.0000e+00	0.0000e+00
5.4496e+00	5.1803e-01	-2.1489e-01	-9.8876e-02	0.0000e+00	0.0000e+00
5.5947e+00	5.1803e-01	-2.1513e-01	-1.6072e-01	0.0000e+00	0.0000e+00
5.7397e+00	5.1803e-01	-2.5642e-01	-1.6266e-01	0.0000e+00	0.0000e+00
5.8848e+00	5.1803e-01	-3.7279e-01	-7.5903e-02	0.0000e+00	0.0000e+00
6.0298e+00	5.1803e-01	-1.3809e-01	-5.4049e-02	0.0000e+00	0.0000e+00
6.1749e+00	5.1803e-01	-7.6537e-02	5.4359e-02	0.0000e+00	0.0000e+00
6.3199e+00	5.1803e-01	-3.3370e-01	-1.0296e-01	0.0000e+00	0.0000e+00
6.4650e+00	5.1803e-01	-1.7439e-01	-4.2129e-01	0.0000e+00	0.0000e+00
6.6100e+00	5.1803e-01	-4.1450e-01	-5.4097e-02	0.0000e+00	0.0000e+00
6.7551e+00	5.1803e-01	-8.9236e-02	-1.2704e-01	0.0000e+00	0.0000e+00
6.9001e+00	5.1803e-01	-1.3736e-01	-5.1410e-01	1.0000e+00	0.0000e+00
7.0452e+00	5.1803e-01	-1.3301e-01	-5.6680e-01	1.0000e+00	0.0000e+00
7.1902e+00	5.1803e-01	-8.8621e-02	-1.2148e+00	0.0000e+00	0.0000e+00
7.3353e+00	5.1803e-01	-5.9627e-02	-1.4506e+00	0.0000e+00	0.0000e+00
7.4803e+00	5.1803e-01	-1.1588e-01	-6.7630e-01	0.0000e+00	0.0000e+00
7.6254e+00	5.1803e-01	-4.1641e-02	-6.4183e-01	0.0000e+00	0.0000e+00
7.7704e+00	5.1803e-01	-6.1138e-02	-1.0638e+00	0.0000e+00	0.0000e+00
7.9155e+00	5.1803e-01	-2.7429e-01	-9.4157e-01	0.0000e+00	0.0000e+00
8.0605e+00	5.1803e-01	-3.5994e-01	-9.0363e-01	0.0000e+00	0.0000e+00
8.2056e+00	5.1803e-01	-1.7050e-01	-1.5017e+00	0.0000e+00	0.0000e+00
8.3506e+00	5.1803e-01	-1.8398e-01	-1.5022e+00	0.0000e+00	0.0000e+00
8.4956e+00	5.1803e-01	-1.5019e-01	-1.3393e+00	0.0000e+00	0.0000e+00
8.6407e+00	5.1803e-01	-3.6418e-01	-1.3952e+00	0.0000e+00	0.0000e+00
8.7857e+00	5.1803e-01	-3.8573e-01	-1.4491e+00	0.0000e+00	0.0000e+00
8.9308e+00	5.1803e-01	-4.8122e-01	-1.5356e+00	0.0000e+00	0.0000e+00
9.0758e+00	5.1803e-01	-4.7625e-01	-1.5300e+00	0.0000e+00	0.0000e+00
9.2209e+00	5.1803e-01	-5.2938e-01	-1.4890e+00	0.0000e+00	0.0000e+00
9.3659e+00	5.1803e-01	-3.9583e-01	-1.4953e+00	0.0000e+00	0.0000e+00
9.5110e+00	5.1803e-01	-5.7928e-01	-1.7028e+00	0.0000e+00	0.0000e+00
9.6560e+00	5.1803e-01	-5.9390e-01	-1.4285e+00	0.0000e+00	0.0000e+00
9.8011e+00	5.1803e-01	-7.3076e-01	-1.5461e+00	0.0000e+00	0.0000e+00
9.9461e+00	5.1803e-01	-8.2978e-01	-1.7335e+00	0.0000e+00	0.0000e+00
1.0091e+01	5.1803e-01	-7.1339e-01	-1.7307e+00	0.0000e+00	0.0000e+00
1.0236e+01	5.1803e-01	-5.8637e-01	-1.6226e+00	0.0000e+00	0.0000e+00
1.0381e+01	5.1803e-01	-5.2827e-01	-1.5749e+00	0.0000e+00	0.0000e+00
1.0526e+01	5.1803e-01	-5.7454e-01	-1.5150e+00	0.0000e+00	0.0000e+00
1.0671e+01	5.1803e-01	-4.5019e-01	-1.4407e+00	0.0000e+00	0.0000e+00
1.0816e+01	5.1803e-01	-2.9678e-01	-7.7295e-01	1.0000e+00	0.0000e+00
1.0961e+01	5.1803e-01	1.5129e+00	1.4769e+00	0.0000e+00	0.0000e+00
1.1107e+01	5.1803e-01	-1.4224e-01	1.0954e-01	0.0000e+00	0.0000e+00
1.1252e+01	5.1803e-01	-3.1589e-01	1.8903e-02	1.0000e+00	0.0000e+00
1.1397e+01	5.1803e-01	-3.8547e-01	-1.0196e-01	0.0000e+00	0.0000e+00
1.1542e+01	5.1803e-01	-5.4006e-01	1.7659e-01	0.0000e+00	0.0000e+00
1.1687e+01	5.1803e-01	-1.0805e-01	3.4489e-01	0.0000e+00	0.0000e+00
1.1832e+01	5.1803e-01	-5.0883e-01	-5.0347e-02	1.0000e+00	0.0000e+00
1.1977e+01	5.1803e-01	-1.3348e-01	-5.8731e-02	0.0000e+00	0.0000e+00
1.2122e+01	5.1803e-01	-5.1258e-02	3.7547e-03	0.0000e+00	0.0000e+00
1.2267e+01	5.1803e-01	-1.4018e-02	1.0064e-02	0.0000e+00	0.0000e+00
1.2412e+01	5.1803e-01	-1.6939e-01	-1.0629e-01	0.0000e+00	0.0000e+00
1.2557e+01	5.1803e-01	-4.8665e-01	-4.7292e-01	0.0000e+00	0.0000e+00
1.2702e+01	5.1803e-01	-1.2918e-01	-1.0762e-01	0.0000e+00	0.0000e+00
1.2847e+01	5.1803e-01	-9.2747e-02	-5.2823e-01	1.0000e+00	0.0000e+00
1.2992e+01	5.1803e-01	6.3697e-02	-5.3880e-01	1.0000e+00	0.0000e+00
1.3137e+01	5.1803e-01	-1.1864e-01	-1.8567e-01	0.0000e+00	0.0000e+00
1.3282e+01	5.1803e-01	-1.0943e-01	-1.9836e-01	0.0000e+00	0.0000e+00
1.3427e+01	5.1803e-01	-1.2275e-01	-2.9691e-01	0.0000e+00	0.0000e+00
1.3572e+01	5.1803e-01	9.9610e-01	-9.8968e-01	1.0000e+00	0.0000e+00
1.3717e+01	5.1803e-01	8.0210e+00	-5.9184e+00	0.0000e+00	0.0000e+00
1.3862e+01	5.1803e-01	8.2108e-01	-1.4708e+00	0.0000e+00	0.0000e+00
1.4007e+01	5.1803e-01	1.0449e+00	-9.7539e-01	1.0000e+00	0.0000e+00
1.4153e+01	5.1803e-01	1.0429e+00	-1.5738e+00	0.0000e+00	0.0000e+00
1.4298e+01	5.1803e-01	-9.4203e-02	-7.1885e-02	0.0000e+00	0.0000e+00
1.4443e+01	5.1803e-01	1.1021e-02	-3.4930e-02	0.0000e+00	0.0000e+00
1.4588e+01	5.1803e-01	-8.7480e-02	5.4586e-02	0.0000e+00	0.0000e+00
1.4733e+01	5.1803e-01	-7.8190e-03	8.2410e-02	0.0000e+00	0.0000e+00
1.4878e+01	5.1803e-01	-3.4458e-02	3.3974e-02	0.0000e+00	0.0000e+00
1.5023e+01	5.1803e-01	2.8899e-02	-2.9660e-01	0.0000e+00	0.0000e+00
1.5168e+01	5.1803e-01	-2.1347e-01	1.0034e+00	0.0000e+00	0.0000e+00
1.5313e+01	5.1803e-01	-1.6234e+00	1.6178e+00	0.0000e+00	0.0000e+00
1.5458e+01	5.1803e-01	-5.3505e-02	2.7819e-02	0.0000e+00	0.0000e+00
1.5603e+01	5.1803e-01	1.1830e-01	5.1881e-02	0.0000e+00	0.0000e+00
1.5748e+01	5.1803e-01	3.9117e-02	1.1104e-01	0.0000e+00	0.0000e+00
1.5893e+01	5.1803e-01	1.1539e-01	1.7974e-01	0.0000e+00	0.0000e+00
1.6038e+01	5.1803e-01	-1.1549e+00	4.9827e-01	0.0000e+00	0.0000e+00
1.6183e+01	5.1803e-01	-3.6000e-01	2.7991e-01	1.0000e+00	0.0000e+00
1.6328e+01	5.1803e-01	-2.9609e-01	7.6711e-01	0.0000e+00	0.0000e+00
1.6473e+01	5.1803e-01	-5.1732e-01	5.7228e-01	0.0000e+00	0.0000e+00
1.6618e+01	5.1803e-01	-2.9445e-01	2.8649e-01	1.0000e+00	0.0000e+00
1.6763e+01	5.1803e-01	-4.0758e-01	3.6201e-01	0.0000e+00	0.0000e+00
1.6908e+01	5.1803e-01	-5.0785e-01	2.7325e-01	0.0000e+00	0.0000e+00
1.7053e+01	5.1803e-01	-5.0351e-01	2.6604e-01	0.0000e+00	0.0000e+00
1.7199e+01	5.1803e-01	-5.5415e-01	2.1247e-01	0.0000e+00	0.0000e+00
1.7344e+01	5.1803e-01	-6.0103e-01	5.7601e-01	0.0000e+00	0.0000e+00
1.7489e+01	5.1803e-01	-6.0716e-01	5.7209e-01	0.0000e+00	0.0000e+00
1.7634e+01	5.1803e-01	3.6537e-01	6.5078e-01	0.0000e+00	0.0000e+00
1.7779e+01	5.1803e-01	-3.2573e-02	9.4637e-02	0.0000e+00	0.0000e+00
1.7924e+01	5.1803e-01	-8.2633e-02	1.1823e-01	0.0000e+00	0.0000e+00
1.8069e+01	5.1803e-01	-3.4779e-01	1.4003e-01	0.0000e+00	0.0000e+00
1.8214e+01	5.1803e-01	-4.2249e-01	1.4226e-01	0.0000e+00	0.0000e+00
1.8359e+01	5.1803e-01	-4.7965e-01	2.6842e-02	0.0000e+00	0.0000e+00
1.8504e+01	5.1803e-01	-4.8312e-01	4.2142e-02	0.0000e+00	0.0000e+00
1.8649e+01	5.1803e-01	-4.4110e-01	7.6080e-02	0.0000e+00	0.0000e+00
1.8794e+01	5.1803e-01	-3.6335e-01	1.2268e-01	0.0000e+00	0.0000e+00
1.8939e+01	5.1803e-01	-1.0462e-01	1.2875e-01	0.0000e+00	0.0000e+00
1.9084e+01	5.1803e-01	-1.6222e-01	1.7051e-01	0.0000e+00	0.0000e+00
1.9229e+01	5.1803e-01	-8.5307e-02	1.7321e-01	0.0000e+00	0.0000e+00
1.9374e+01	5.1803e-01	-1.6767e-01	1.0657e-01	0.0000e+00	0.0000e+00
1.9519e+01	5.1803e-01	-1.7642e-01	1.0599e-01	0.0000e+00	0.0000e+00
1.9664e+01	5.1803e-01	-1.5180e-01	2.4830e-01	0.0000e+00	0.0000e+00
2.2793e-01	3.7298e-01	-4.3450e-01	-8.5440e-02	0.0000e+00	0.0000e+00
3.7298e-01	3.7298e-01	-3.8888e-01	-1.2413e-01	0.0000e+00	0.0000e+00
5.1803e-01	3.7298e-01	-4.0024e-01	-1.1924e-02	0.0000e+00	0.0000e+00
6.6308e-01	3.7298e-01	-3.8609e-01	5.4098e-02	0.0000e+00	0.0000e+00
8.0812e-01	3.7298e-01	-5.1473e-01	2.9711e-02	0.0000e+00	0.0000e+00
9.5317e-01	3.7298e-01	-4.1824e-01	-3.8017e-02	0.0000e+00	0.0000e+00
1.0982e+00	3.7298e-01	-4.1655e-01	3.3814e-02	0.0000e+00	0.0000e+00
1.2433e+00	3.7298e-01	-3.5413e-01	3.2327e-02	0.0000e+00	0.0000e+00
1.3883e+00	3.7298e-01	-3.6441e-01	2.3848e-02	0.0000e+00	0.0000e+00
1.5334e+00	3.7298e-01	-2.8124e-03	2.6924e-01	1.0000e+00	0.0000e+00
1.6784e+00	3.7298e-01	1.7158e-01	1.1600e-01	1.0000e+00	0.0000e+00
1.8235e+00	3.7298e-01	-4.3137e-01	1.0398e-02	0.0000e+00	0.0000e+00
1.9685e+00	3.7298e-01	1.7801e-01	-5.1556e-02	1.0000e+00	0.0000e+00
2.1136e+00	3.7298e-01	-3.3779e-01	-3.1194e-02	0.0000e+00	0.0000e+00
2.2586e+00	3.7298e-01	-3.9738e-01	-6.2407e-02	0.0000e+00	0.0000e+00
2.4036e+00	3.7298e-01	-4.6154e-01	-3.0453e-01	0.0000e+00	0.0000e+00
2.5487e+00	3.7298e-01	-2.8610e-01	3.0777e-01	1.0000e+00	0.0000e+00
2.6937e+00	3.7298e-01	-4.5881e-01	4.4681e-01	1.0000e+00	0.0000e+00
2.8388e+00	3.7298e-01	-4.3818e-01	1.0493e-01	0.0000e+00	0.0000e+00
2.9838e+00	3.7298e-01	-2.7428e-01	-3.2476e-02	0.0000e+00	0.0000e+00
3.1289e+00	3.7298e-01	-1.4733e-01	-4.1217e-01	0.0000e+00	0.0000e+00
3.2739e+00	3.7298e-01	-1.5749e-01	-4.0156e-01	0.0000e+00	0.0000e+00
3.4190e+00	3.7298e-01	-5.4847e-01	-4.7040e-01	0.0000e+00	0.0000e+00
3.5640e+00	3.7298e-01	-7.9603e-01	3.7859e-01	1.0000e+00	0.0000e+00
3.7091e+00	3.7298e-01	-8.2768e-01	4.5820e-01	1.0000e+00	0.0000e+00
3.8541e+00	3.7298e-01	-4.8247e-01	-7.6820e-02	0.0000e+00	0.0000e+00
3.9992e+00	3.7298e-01	-4.4492e-01	-8.5193e-02	0.0000e+00	0.0000e+00
4.1442e+00	3.7298e-01	-6.8451e-01	-2.2073e-02	1.0000e+00	0.0000e+00
4.2893e+00	3.7298e-01	-4.1590e-01	4.2974e-02	0.0000e+00	0.0000e+00
4.4343e+00	3.7298e-01	-4.6570e-01	-3.8666e-03	0.0000e+00	0.0000e+00
4.5794e+00	3.7298e-01	-6.0288e-01	1.1433e-02	0.0000e+00	0.0000e+00
4.7244e+00	3.7298e-01	-4.5328e-01	5.6705e-03	1.0000e+00	0.0000e+00
4.8695e+00	3.7298e-01	-2.9852e-01	1.0941e-01	0.0000e+00	0.0000e+00
5.0145e+00	3.7298e-01	-2.2109e-01	-4.8375e-02	0.0000e+00	0.0000e+00
5.1596e+00	3.7298e-01	-3.6357e-01	-2.7295e-02	1.0000e+00	0.0000e+00
5.3046e+00	3.7298e-01	-5.4351e-01	-3.8866e-01	0.0000e+00	0.0000e+00
5.4496e+00	3.7298e-01	-6.5071e-02	-1.4151e-01	0.0000e+00	0.0000e+00
5.5947e+00	3.7298e-01	-1.7286e-01	-6.9179e-02	0.0000e+00	0.0000e+00
5.7397e+00	3.7298e-01	-2.7224e-01	7.0349e-02	0.0000e+00	0.0000e+00
5.8848e+00	3.7298e-01	-4.8050e-01	-4.9007e-02	0.0000e+00	0.0000e+00
6.0298e+00	3.7298e-01	-4.2402e-01	-4.3062e-02	0.0000e+00	0.0000e+00
6.1749e+00	3.7298e-01	-3.2123e-02	-7.9045e-02	0.0000e+00	0.0000e+00
6.3199e+00	3.7298e-01	-3.4283e-01	2.8595e-03	0.0000e+00	0.0000e+00
6.4650e+00	3.7298e-01	-2.5656e-01	-1.2270e-01	0.0000e+00	0.0000e+00
6.6100e+00	3.7298e-01	-6.7998e-01	-3.5411e-02	0.0000e+00	0.0000e+00
6.7551e+00	3.7298e-01	-2.2019e-01	-8.8934e-01	0.0000e+00	0.0000e+00
6.9001e+00	3.7298e-01	-2.1811e-01	-9.0840e-01	0.0000e+00	0.0000e+00
7.0452e+00	3.7298e-01	-1.3948e-01	-5.3775e-01	1.0000e+00	0.0000e+00
7.1902e+00	3.7298e-01	-1.8094e-01	-4.3794e-01	0.0000e+00	0.0000e+00
7.3353e+00	3.7298e-01	-9.9536e-02	-8.8865e-01	0.0000e+00	0.0000e+00
7.4803e+00	3.7298e-01	-6.1787e-02	-5.5127e-01	0.0000e+00	0.0000e+00
7.6254e+00	3.7298e-01	1.0388e-01	1.2965e-01	0.0000e+00	0.0000e+00
7.7704e+00	3.7298e-01	-1.1004e-02	-1.1292e+00	0.0000e+00	0.0000e+00
7.9155e+00	3.7298e-01	-1.0426e-01	-1.2538e+00	0.0000e+00	0.0000e+00
8.0605e+00	3.7298e-01	-3.8858e-01	-8.7256e-01	0.0000e+00	0.0000e+00
8.2056e+00	3.7298e-01	-2.3676e-01	-1.6053e+00	0.0000e+00	0.0000e+00
8.3506e+00	3.7298e-01	-5.1955e+00	-8.1388e+00	0.0000e+00	0.0000e+00
8.4956e+00	3.7298e-01	-3.7649e-01	-1.3875e+00	0.0000e+00	0.0000e+00
8.6407e+00	3.7298e-01	-4.1227e-01	-1.3428e+00	0.0000e+00	0.0000e+00
8.7857e+00	3.7298e-01	-4.0628e-01	-1.5078e+00	0.0000e+00	0.0000e+00
